longitudinal_distribution_cr,longitudinal_distribution_er,longitudinal_distribution_mr,longitudinal_distribution_hr,longitudinal_distribution_ep,longitudinal_distribution_mp,longitudinal_distribution_est,longitudinal_distribution_out,transversal_distribution_rich,transversal_distribution_bcsa,transversal_distribution_ppdsa,transversal_distribution_mapb,transversal_distribution_tmpw,transversal_distribution_lake,transversal_distribution_gw,altitude_low,altitude_pie,altitude_alt,substrate_fbcp,substrate_grvl,substrate_sand,substrate_silt,substrate_macp,substrate_micp,substrate_twro,substrate_odli,substrate_mud,current_velocity_null,current_velocity_slow,current_velocity_medium,current_velocity_fast,temperature_psy,temperature_the,temperature_eut,p_h_4,p_h_4_4_5,p_h_4_5_5,p_h_5_5_5,p_h_5_5_6,p_h_6,salinity_frw,salinity_brw,saprobity_x,saprobity_o,saprobity_b,saprobity_a,saprobity_p,trophic_status_oli,trophic_status_meso,trophic_status_eu,food_mior,food_detl1,food_dpg1,food_limi,food_lima,food_dag1,food_lmic,food_lmac,food_vert,feeding_habits_abs,feeding_habits_dpf,feeding_habits_shr,feeding_habits_scr,feeding_habits_fif,feeding_habits_pie,feeding_habits_pre,feeding_habits_par,locomotion_flr,locomotion_ssw,locomotion_wsw,locomotion_crw,locomotion_bur,locomotion_int,locomotion_tat,locomotion_pat,respiration_teg,respiration_gil,respiration_pls,respiration_spi,respiration_ves,resistance_forms_egg,resistance_forms_coc,resistance_forms_hou,resistance_forms_did,resistance_forms_non,maximal_potential_size_0_25_cm,maximal_potential_size_0_25_0_5_cm,maximal_potential_size_0_5_1_cm,maximal_potential_size_1_2_cm,maximal_potential_size_2_4_cm,maximal_potential_size_4_8_cm,maximal_potential_size_8_cm,dispersal_aquatic_passive,dispersal_aquatic_active,dispersal_aerial_passive,dispersal_aerial_active,life_cycle_duration_1_year,life_cycle_duration_1_year_2,potential_number_of_cycles_per_year_1,potential_number_of_cycles_per_year_1_2,potential_number_of_cycles_per_year_1_3,reproduction_ovo,reproduction_fie,reproduction_cie,reproduction_fic,reproduction_frc,reproduction_vec,reproduction_tec,reproduction_ase,aquatic_stages_egg,aquatic_stages_larva,aquatic_stages_nymph,aquatic_stages_adult
0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.07142857142857142,0,0.2857142857142857,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0,0.75,0.25,0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.058823529411764705,0,0.11764705882352941,0.17647058823529413,0.75,0.25,0,0,0,0.25,0.75,0,0,0,0,1,3,0.6,0.4,0,0.2,0.6,0.2,0,0,0.6,0.4,0,0,0.375,0.25,0.25,0.125,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0.6,0.4,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0,0,0.6666666666666666,0.3333333333333333,0,0,1,0,0,0.75,0.25,0,0,0,1,0,0,0,0,0.5,0,0,0.5
0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.25,0,0.16666666666666666,0,0.42857142857142855,0.2857142857142857,0,0,0.2857142857142857,0,1,0,0,0,0,0,0.09090909090909091,0.18181818181818182,0,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.3333333333333333,0.5,0.16666666666666666,0,0,0,1,0,0,0,1,1,3,1,0,0,0.16666666666666666,0.5,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0.5,0.5,0,0,0,1,0,0,0,0.2,0.2,0,0.6,0,1,0.4,0.6,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0
0.07142857142857142,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0,0.21428571428571427,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.6,0.2,0.2,0.2727272727272727,0,0,0,0.2727272727272727,0,0.2727272727272727,0.18181818181818182,0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,0.2,0.4,0.4,1,1,1,1,2,3,0.75,0.25,0,0.5,0.5,0,0,0.25,0.5,0.25,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,1,0,0,0.14285714285714285,0,0.7142857142857143,0,0.14285714285714285,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0.75,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0.04285714285714286,0.08571428571428572,0.1285714285714286,0.1285714285714286,0.14285714285714288,0.1285714285714286,0.08571428571428572,0.2571428571428572,0.14285714285714285,0.3095238095238095,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.2619047619047619,0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3,0.06666666666666667,0.06666666666666667,0,0.26666666666666666,0.03333333333333333,0.11666666666666667,0.1,0.05,0.34375,0.46875,0.15625000000000003,0.03125,0.05882352941176471,0,0.9411764705882354,0.3333333333333333,0.6666666666666666,1.8333333333333333,2.3333333333333335,2.5,2.5,0.8421052631578947,0.15789473684210528,0.09374999999999999,0.24999999999999997,0.4375,0.21875,0,0.36,0.39999999999999997,0.24,0,0.07894736842105264,0.05263157894736842,0.13157894736842107,0.05263157894736842,0,0.34210526315789475,0.34210526315789475,0,0,0,0.043478260869565216,0,0.30434782608695654,0,0.6521739130434783,0,0,0,0.19230769230769232,0.19230769230769232,0.038461538461538464,0,0.576923076923077,0,1,0,0,0,0,0,0,0,0.0625,0.9375,0,0,0.375,0.5416666666666666,0.08333333333333333,0,0,0.3214285714285714,0.17857142857142858,0.17857142857142858,0.3214285714285714,0.875,0.12499999999999999,0.08333333333333333,0.375,0.5416666666666666,0,0,0,0.9333333333333333,0.06666666666666667,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0,0,0,0.1,0.3,0.3,0.3,0,0.6,0.2,0.2,0,0,0,0,1,0,0,0.08333333333333333,0.25,0.25,0.16666666666666666,0,0,0,0,0.25,0.6,0.4,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0.5,0.5,0,0,0.6666666666666666,0.3333333333333333,0,0,0,1,0.125,0.375,0,0.25,0,0,0.25,0,0,0,0.3333333333333333,0,0.16666666666666666,0.5,0,0,0,0,0,0.25,0,0.5,0,0.25,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0.75,0.25,0,0,1,0,0,0,1,0,0.2,0,0,0.6,0,0,0.2,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0.3076923076923077,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0.07692307692307693,0.5555555555555556,0.2222222222222222,0,0,0.1111111111111111,0.1111111111111111,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.3333333333333333,0,0.08333333333333333,0,0.3333333333333333,0,0.08333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,1,2,3,3,3,3,1,0,0.5,0.5,0,0,0,1,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,0.4,0,0,0,0.2,0,0,0.2,0.6,0,0,0.75,0.25,0,0,0,0.4,0.4,0,0.2,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0
0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0,0,0,0,0.5,0.5,0,0,0,0,0.6,0.2,0.2,0.375,0.375,0.125,0,0,0.125,0,0,0,0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.75,0,0.25,0,0,0,0,0,3,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0,0.5,0.25,0.75,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0.25,0.375,0.375,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,0,1,0,0,0,0,0.38461538461538464,0.3076923076923077,0,0,0,0,0.3076923076923077,0.25,0.75,0,0,0,0,1,0,0,0,0,0,3,0.75,0.25,0,0.25,0.75,0,0,1,0,0,0,0,0.21428571428571427,0.21428571428571427,0.14285714285714285,0,0.21428571428571427,0,0.21428571428571427,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0.75,0,0.25,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.75,0.25,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0,0,0.18181818181818182,0.18181818181818182,0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,0,0,0.6,0.2,0.2,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.20833333333333334,0,0.125,0.16666666666666666,0.125,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0,0,1,0,1,2,2,3,3,0.75,0.25,0,0.125,0.25,0.375,0.25,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0,0,0,0,0.3333333333333333,0.5,0.16666666666666666,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6,0.2,0,0.2,1,0,0,0.25,0.75,0.2,0,0.2,0.6,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0.10344827586206896,0.18965517241379312,0.13793103448275862,0.20689655172413793,0.12068965517241378,0.06896551724137931,0.06896551724137931,0.10344827586206896,0.16666666666666666,0.4666666666666666,0.06666666666666667,0,0.03333333333333333,0.26666666666666666,0,0.7499999999999999,0.25,0,0.5121951219512194,0.07317073170731705,0.048780487804878044,0,0.09756097560975609,0,0.2439024390243902,0.024390243902439022,0,0.15384615384615385,0.5769230769230769,0.1923076923076923,0.07692307692307693,0,0.09090909090909091,0.9090909090909091,0.2,0.2,0.6,0.8,1.2,1.8,0.9375,0.0625,0.05,0.25,0.45,0.25,0,0.07142857142857142,0.5714285714285714,0.3571428571428571,0,0.2647058823529412,0.08823529411764706,0.4411764705882353,0.05882352941176471,0,0.11764705882352942,0.029411764705882356,0,0,0.08,0,0.6,0.27999999999999997,0,0.04,0,0,0,0,0.35714285714285715,0,0,0.5357142857142857,0.10714285714285715,1,0,0,0,0,0,0,0,0,1,0,0.10526315789473685,0.7894736842105263,0.10526315789473685,0,0,0,0.2857142857142857,0.23809523809523808,0.23809523809523808,0.23809523809523808,1,0,0,0.17647058823529413,0.8235294117647058,0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0,0,0.3333333333333333,0,0.15384615384615385,0.3076923076923077,0.38461538461538464,0,0.15384615384615385,0,1,0,0,0,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0,0.4166666666666667,0.3333333333333333,0.5,0.5,0,0,0,0.3333333333333333,0.6666666666666666,1,1,1,2,2,3,1,0,0,0,0.16666666666666666,0.5,0.3333333333333333,0,0,1,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,0,0.2,0.2,0,0.6,0,0,0,0,1,0,0,0,0,0,0.75,0.25,0,0.5,0.25,0,0.25,1,0,0,0.6,0.4,0,0.4,0.6,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0.09090909090909091,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0,0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0,0,0,0.375,0,0,0.25,0,0.2,0.2,0.4,0.2,0.25,0,0.75,0,0,0,1,1,2,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0.75,0.25,0.25,0.75,0,0,0,0,0,0,0,1,0,0,1,0,0
0.27272727272727276,0.30909090909090914,0.18181818181818185,0.14545454545454545,0.03636363636363636,0.01818181818181818,0,0.03636363636363636,0.3823529411764706,0.5294117647058824,0,0,0.05882352941176471,0.029411764705882356,0,0.30303030303030304,0.42424242424242425,0.2727272727272727,0.5800000000000001,0.02,0.02,0,0.12000000000000002,0,0.24000000000000005,0.02,0,0,0.1764705882352941,0.5294117647058824,0.29411764705882354,0.4761904761904762,0.047619047619047616,0.4761904761904762,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,1,0,0.37142857142857144,0.4285714285714286,0.17142857142857143,0.02857142857142857,0,0.8999999999999999,0.09999999999999999,0,0,0.024390243902439022,0.09756097560975609,0.19512195121951217,0,0.024390243902439022,0.048780487804878044,0.6097560975609756,0,0,0,0.1111111111111111,0,0,0,0.8888888888888888,0,0,0,0.3333333333333333,0.5,0,0,0.16666666666666666,0,0.5652173913043478,0.4347826086956522,0,0,0,0.047619047619047616,0,0,0.09523809523809523,0.8571428571428571,0,0,0.2692307692307692,0.46153846153846145,0.2692307692307692,0,0,0.3777777777777778,0.22222222222222224,0.13333333333333333,0.26666666666666666,0.4166666666666667,0.5833333333333334,0.5,0.4166666666666667,0.08333333333333333,0,0,0.9473684210526316,0,0.05263157894736842,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0,0,0.15384615384615385,0.3076923076923077,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0,1,0,0,0,0,0,0,0.5714285714285714,0.2857142857142857,0,0,0.14285714285714285,0.6,0.4,0,0,0.16666666666666666,0.3333333333333333,0.5,0,0,0,1,1,2,0.75,0.25,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0,0.4,0,0.3333333333333333,0,0,0.16666666666666666,0,0.5,0,0.25,0,0,0.75,0,0,0,0,0.75,0.25,0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.25,0,0.25,0.75,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,0.4,0.4,0.2,0
0.07692307692307693,0.12820512820512822,0.1794871794871795,0.10256410256410256,0,0,0,0.5128205128205129,0.039999999999999994,0.15999999999999998,0.43999999999999995,0.36,0,0,0,0.8999999999999999,0.09999999999999999,0,0.06779661016949151,0.10169491525423728,0.016949152542372878,0,0.288135593220339,0.10169491525423728,0,0.22033898305084743,0.20338983050847456,0.619047619047619,0.09523809523809523,0.19047619047619047,0.09523809523809523,0,0,1,0.8333333333333334,0.8333333333333334,1.6666666666666667,2.5,2.8333333333333335,3,0.6923076923076924,0.3076923076923077,0,0,0,0,0,0.10526315789473684,0.31578947368421056,0.5789473684210527,0,0.25,0,0.75,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0.10526315789473682,0.7368421052631579,0.15789473684210525,0,0,0,0,0.1111111111111111,0.2222222222222222,0,0.6666666666666666,0.25,0.75,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0
0.1,0.225,0.3,0.175,0.075,0,0,0.125,0.2,0.45,0.05,0.05,0.1,0.15,0,0.5625,0.375,0.0625,0.17391304347826086,0.15217391304347827,0.21739130434782608,0.08695652173913043,0.043478260869565216,0,0.13043478260869565,0.13043478260869565,0.06521739130434782,0.10526315789473684,0.5263157894736842,0.3157894736842105,0.05263157894736842,0,0,1,0,0.5,0.5,0.75,1,1.25,1,0,0.05,0.55,0.35,0.05,0,0.75,0.25,0,0,0,0.46153846153846156,0.038461538461538464,0.4230769230769231,0,0.038461538461538464,0.038461538461538464,0,0,0,0.9230769230769231,0.07692307692307693,0,0,0,0,0,0,0,0.9047619047619048,0.047619047619047616,0.047619047619047616,0,0,0.5,0.5,0,0,0,0,0,0,0.14285714285714285,0.8571428571428571,0,0,0,1,0,0,0,0.4,0.2,0.2,0.2,0.8571428571428571,0.14285714285714285,0.2222222222222222,0.4444444444444444,0.3333333333333333,0,0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0,0.18181818181818182,0,0.375,0.375,0.25,0.06666666666666667,0.2,0.2,0.2,0.06666666666666667,0,0,0.13333333333333333,0.13333333333333333,0.375,0.375,0.25,0,1,0,0,1,2,3,3,3,3,0.75,0.25,0,0,0.5,0.5,0,0.3333333333333333,0.5,0.16666666666666666,0,0.1111111111111111,0.1111111111111111,0,0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0,0,0,0,0,0,0,1,0,0,0,0.125,0.5,0.375,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0.6666666666666666,0,0.3333333333333333,0,1,0.75,0.25,0,0,0,0,0.5,0,0,0.5,0,0,1,0,0
0,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.08333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.25,0,0.6,0.4,0,0,0.1,0.2,0.1,0.3,0,0,0.3,0,0.6,0.4,0,0,0,0,1,1,1,3,3,3,3,0.5,0.5,0,0.375,0.375,0.25,0,0.375,0.375,0.25,0,0,0.3,0.3,0.1,0.1,0.2,0,0,0,0,0.42857142857142855,0.2857142857142857,0,0.2857142857142857,0,0,0.16666666666666666,0,0.8333333333333334,0,0,0,0,0,0.16666666666666666,0,0.3333333333333333,0.5,0,0,0,0,1,0,0,0.25,0.75,0,0,0,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6,0.4,0,0.5,0.5,0,0,0.16666666666666666,0.5,0,0.3333333333333333,0,0,0.375,0.375,0,0.25
0,0,0.1,0.1,0.2,0.2,0,0.4,0,0.2,0.2,0.3,0.1,0.2,0,0.375,0.375,0.25,0.08333333333333333,0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0,0,0.4166666666666667,0.16666666666666666,0.75,0.25,0,0,0,0,1,0,1,1,3,3,3,1,0,0,0.3333333333333333,0.5,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0,0,0,0,0.4,0.6,0,0,0,0.25,0,0.75,0,1,1,0,0,0,0.6,0.2,0,0,0,0.2,0,0.5,0.5,0,0
0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.23076923076923078,0,0.15384615384615385,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,1,0,0,0.13333333333333333,0,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0,0,0.26666666666666666,0.5,0.3333333333333333,0.16666666666666666,0,0,0,1,0,0,1,2,3,3,0.75,0.25,0,0.16666666666666666,0.5,0.3333333333333333,0,0.2,0.6,0.2,0,0.2727272727272727,0,0.45454545454545453,0.09090909090909091,0,0.18181818181818182,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14285714285714285,0.5714285714285714,0,0.2857142857142857,0,0.25,0.75,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,0,0,0.6,0.2,0.2,0,0.25,0.75,0,0.5,0.5,1,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0.2222222222222222,0.2222222222222222,0.1111111111111111,0,0,0,0.2222222222222222,0.2222222222222222,0,0.2,0.26666666666666666,0.13333333333333333,0.2,0.2,0,0.5,0.25,0.25,0.16666666666666666,0,0,0,0.3333333333333333,0,0.16666666666666666,0.25,0.08333333333333333,0.5,0.3333333333333333,0.16666666666666666,0,0.5,0.5,0,0,0,0,1,1,3,0.6,0.4,0,0.6,0.4,0,0,0.6666666666666666,0.3333333333333333,0,0,0.08333333333333333,0.4166666666666667,0.25,0,0,0.16666666666666666,0.08333333333333333,0,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0,0,0.14285714285714285,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0,1,0,0,0.5,0,0.3333333333333333,0,0,0.16666666666666666,0,0.2,0.4,0.4,0
0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,0.75,0.25,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.75,0.25,0,0,0,0.5,0.5,3,3,3,2,2,2,0.75,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4,0.6,0,0,0,0,0.25,0.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,0,0.75,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0.4,0.6,0,0.25,0.75,0,0
0,0,0,0,0,0,0,1,0,0.1,0.3,0.3,0.1,0.2,0,0.375,0.375,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0.08333333333333333,0.5,0.3333333333333333,0.16666666666666666,0,0,0,1,1,1,1,1,1,2,0.75,0.25,0,0.2,0.6,0.2,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0.25,0.75,0,0,0,0.4,0,0,0,0.6,0,0,0,1,0,0,0,0.25,0,0,0.75,1,0,0,0.75,0.25,0,0.75,0,0,0,0,0.25,0,0.4,0.6,0,0
0,0,0.125,0.125,0.125,0,0.25,0.375,0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0,0,0,0.5,0.5,0.13333333333333333,0,0.13333333333333333,0,0.13333333333333333,0,0.13333333333333333,0.26666666666666666,0.2,1,0,0,0,0.2,0.4,0.4,1,1,1,1,1,2,0.4,0.6,0,0,0,0.4,0.6,0,0.25,0.75,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.3333333333333333,0,0,0,0,0.5,0.16666666666666666,0,0.3333333333333333,0,0,0,0,0.16666666666666666,0,0.3333333333333333,0.5,0,0,0,0,0.25,0,0.75,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0.75,0.25,0,0,0,0.2,0.2,0.6,1,0,0,0.25,0.75,0,0,0,0,0.25,0,0.75,0,0,0.6666666666666666,0.3333333333333333,0
0.0625,0.125,0.125,0.125,0.1875,0.125,0.125,0.125,0,0.2,0.26666666666666666,0.2,0.13333333333333333,0.2,0,0.75,0.25,0,0,0.06666666666666667,0.2,0,0.2,0,0,0.26666666666666666,0.26666666666666666,0.4,0.4,0.2,0,0,0.25,0.75,1,1,1,1,1,3,0.75,0.25,0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,0,0.5,0.5,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0.7142857142857143,0,0,0,0.25,0,0,0.75,0,0,0,0.125,0,0.25,0.625,0,0,0,0,0,0,1,0,0,0,0,0.25,0.75,0,0,0,0,0.75,0.25,0,0,0.25,0,0.75,1,0,0,1,0,0,0,0,0.6,0,0,0.4,0,0.3333333333333333,0.6666666666666666,0,0
0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.07692307692307693,0,0.07692307692307693,0.42857142857142855,0.42857142857142855,0,0,0,0.14285714285714285,0,0.5,0.5,0,0.2,0,0,0,0.3,0,0.2,0.2,0.1,0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0,0,1,0,1,2,3,3,3,1,0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,0,0.3333333333333333,0.5,0.16666666666666666,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0,0,0.6,0.4,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0.25,0.75,0,0,0,0.4,0.4,0,0.2,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0,0,0.5,0,1,0,0,0.1875,0.125,0,0,0.125,0,0.125,0.3125,0.125,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0.25,0.75,0,0,0.5,0.5,0,0,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.09090909090909091,0,0.18181818181818182,0,0,0,0.5,0.3333333333333333,0,0,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,0.75,0,0.25,0,0,0,0,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0.25,0.25,0,0.5,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333
0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.6,0.2,0.7142857142857143,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0.2,0.4,0.4,1,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5,0.25,0,0.25,1,0,0,1,0,0,0,0,0,0,0,1,0,0.2,0.4,0.4,0
